pair_name,turn_ID,speaker,utterance,target,trial,director,correct_answer,given_answer,accuracy,processed_utterance,pos_sequence,lemmas_sequence,text_lemma_pos,round
pair23,480,B,ja,09,10,A,K,K,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,481,B,ik heb hem,09,10,A,K,K,1,ik heb hem,PRON AUX PRON ,ik hebben hem ,ik_ik#PRON heb_hebben#AUX hem_hem#PRON ,4
pair23,482,B,*K*,09,10,A,K,K,1,K,SYM ,K ,K_K#SYM ,4
pair23,483,B,"uh grote balk naar beneden vooraf, bolletje bovenop",14,11,B,4,4,1,"grote balk naar beneden vooraf, bolletje bovenop",ADJ NOUN ADP ADP ADV PUNCT NOUN ADV ,"groot balk naar beneden vooraf , bolle bovenop ","grote_groot#ADJ balk_balk#NOUN naar_naar#ADP beneden_beneden#ADP vooraf_vooraf#ADV ,_,#PUNCT bolletje_bolle#NOUN bovenop_bovenop#ADV ",4
pair23,484,B,en twee kleine dingetjes,14,11,B,4,4,1,en twee kleine dingetjes,CCONJ NUM ADJ NOUN ,en twee klein dinge ,en_en#CCONJ twee_twee#NUM kleine_klein#ADJ dingetjes_dinge#NOUN ,4
pair23,485,A,armpjes,14,11,B,4,4,1,armpjes,NOUN ,armp ,armpjes_armp#NOUN ,4
pair23,486,A,ja,14,11,B,4,4,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,487,A,*4*,14,11,B,4,4,1,vier,NUM ,vier ,vier_vier#NUM ,4
pair23,488,A,"uh bovenop ligt een dat vierkante dingetje, en aan de zijkant zit dan zo'n half uh dingetje eraan links",05,12,A,E,E,1,"bovenop ligt een dat vierkante dingetje, en aan de zijkant zit dan zo'n half dingetje eraan links",ADP VERB DET SCONJ ADJ NOUN PUNCT CCONJ ADP DET NOUN VERB ADV DET ADJ NOUN ADV ADJ ,"bovenop liggen een dat vierkant dinge , en aan de zijkant zitten dan zo'n half dinge eraan links ","bovenop_bovenop#ADP ligt_liggen#VERB een_een#DET dat_dat#SCONJ vierkante_vierkant#ADJ dingetje_dinge#NOUN ,_,#PUNCT en_en#CCONJ aan_aan#ADP de_de#DET zijkant_zijkant#NOUN zit_zitten#VERB dan_dan#ADV zo'n_zo'n#DET half_half#ADJ dingetje_dinge#NOUN eraan_eraan#ADV links_links#ADJ ",4
pair23,489,A,ja links,05,12,A,E,E,1,ja links,INTJ ADJ ,ja link ,ja_ja#INTJ links_link#ADJ ,4
pair23,490,A,en rechts zit nog een heel dun dingetje met nog iets eronder,05,12,A,E,E,1,en rechts zit nog een heel dun dingetje met nog iets eronder,CCONJ ADJ VERB ADV DET ADJ ADJ NOUN ADP ADV PRON ADJ ,en rechts zitten nog een heel dun dinge met nog iets eronder ,en_en#CCONJ rechts_rechts#ADJ zit_zitten#VERB nog_nog#ADV een_een#DET heel_heel#ADJ dun_dun#ADJ dingetje_dinge#NOUN met_met#ADP nog_nog#ADV iets_iets#PRON eronder_eronder#ADJ ,4
pair23,491,B,"(ja) ik was hem aan het zoeken, waar ben je",05,12,A,E,E,1,"ja ik was hem aan het zoeken, waar ben je",INTJ PRON AUX PRON ADP DET VERB PUNCT ADV AUX PRON ,"ja ik zijn hem aan het zoeken , waar zijn je ","ja_ja#INTJ ik_ik#PRON was_zijn#AUX hem_hem#PRON aan_aan#ADP het_het#DET zoeken_zoeken#VERB ,_,#PUNCT waar_waar#ADV ben_zijn#AUX je_je#PRON ",4
pair23,492,B,"waar is (dan dan), ah daar",05,12,A,E,E,1,"waar is dan dan, ah daar",ADJ AUX ADV ADV PUNCT INTJ ADV ,"waar zijn dan dan , ah daar ","waar_waar#ADJ is_zijn#AUX dan_dan#ADV dan_dan#ADV ,_,#PUNCT ah_ah#INTJ daar_daar#ADV ",4
pair23,493,A,ja?,05,12,A,E,E,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,494,B,en dat dat rechts dat attachment dingetje,05,12,A,E,E,1,en dat dat rechts dat attachment dingetje,CCONJ SCONJ PRON ADJ DET NOUN NOUN ,en dat dat rechts dat attachment dinge ,en_en#CCONJ dat_dat#SCONJ dat_dat#PRON rechts_rechts#ADJ dat_dat#DET attachment_attachment#NOUN dingetje_dinge#NOUN ,4
pair23,495,A,ja,05,12,A,E,E,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,496,A,ja,05,12,A,E,E,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,497,B,ja ja,05,12,A,E,E,1,ja ja,INTJ INTJ ,ja ja ,ja_ja#INTJ ja_ja#INTJ ,4
pair23,498,B,(kan),05,12,A,E,E,1,kan,AUX ,kunnen ,kan_kunnen#AUX ,4
pair23,499,B,*E*,05,12,A,E,E,1,E,NOUN ,E ,E_E#NOUN ,4
pair23,500,B,moest nog even zoeken,08,13,B,13,15,0,moest nog even zoeken,AUX ADV ADV VERB ,moeten nog even zoeken ,moest_moeten#AUX nog_nog#ADV even_even#ADV zoeken_zoeken#VERB ,4
pair23,501,B,uh zit een driehoek bovenop met twee gelijke dingetjes uh aan de zijkant,08,13,B,13,15,0,zit een driehoek bovenop met twee gelijke dingetjes aan de zijkant,VERB DET NOUN ADP ADP NUM ADJ NOUN ADP DET NOUN ,zitten een driehoek bovenop met twee gelijk dinge aan de zijkant ,zit_zitten#VERB een_een#DET driehoek_driehoek#NOUN bovenop_bovenop#ADP met_met#ADP twee_twee#NUM gelijke_gelijk#ADJ dingetjes_dinge#NOUN aan_aan#ADP de_de#DET zijkant_zijkant#NOUN ,4
pair23,502,B,uh driehoek zit op de kop uh erin,08,13,B,13,15,0,driehoek zit op de kop erin,NOUN VERB ADP DET NOUN ADV ,driehoek zitten op de kop erin ,driehoek_driehoek#NOUN zit_zitten#VERB op_op#ADP de_de#DET kop_kop#NOUN erin_erin#ADV ,4
pair23,503,B,uh staartje aan de onderkant,08,13,B,13,15,0,staartje aan de onderkant,NOUN ADP DET NOUN ,staart aan de onderkant ,staartje_staart#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN ,4
pair23,504,A,uh zitten er (tw-) aan de rechterkant twee streepjes uit?,08,13,B,13,15,0,zitten er aan de rechterkant twee streepjes uit,VERB ADV ADP DET NOUN NUM NOUN ADP ,zitten er aan de rechterkant twee streep uit ,zitten_zitten#VERB er_er#ADV aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN twee_twee#NUM streepjes_streep#NOUN uit_uit#ADP ,4
pair23,505,B,ja,08,13,B,13,15,0,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,506,A,ja,08,13,B,13,15,0,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,507,A,oké uh *15*,08,13,B,13,15,0,oké vijfteen,ADJ NOUN ,oké vijfteen ,oké_oké#ADJ vijfteen_vijfteen#NOUN ,4
pair23,508,A,uh boven (it) bovenin zitten twee uh staafjes een gewone en de andere zo'n sierlijk uh,11,14,A,A,A,1,boven it bovenin zitten twee staafjes een gewone en de andere zo'n sierlijk,ADP VERB ADP VERB NUM NOUN DET ADJ CCONJ DET ADJ DET ADJ ,boven it bovenin zitten twee staaf een gewoon en de ander zo'n sierlijk ,boven_boven#ADP it_it#VERB bovenin_bovenin#ADP zitten_zitten#VERB twee_twee#NUM staafjes_staaf#NOUN een_een#DET gewone_gewoon#ADJ en_en#CCONJ de_de#DET andere_ander#ADJ zo'n_zo'n#DET sierlijk_sierlijk#ADJ ,4
pair23,509,B,#breaths# ja,11,14,A,A,A,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,510,B,uh even zoeken waar ben je,11,14,A,A,A,1,even zoeken waar ben je,ADV VERB ADV AUX PRON ,even zoeken waar zijn je ,even_even#ADV zoeken_zoeken#VERB waar_waar#ADV ben_zijn#AUX je_je#PRON ,4
pair23,511,A,met die neus voorop,11,14,A,A,A,1,met die neus voorop,ADP DET NOUN ADV ,met die neus voorop ,met_met#ADP die_die#DET neus_neus#NOUN voorop_voorop#ADV ,4
pair23,512,B,ja *A*,11,14,A,A,A,1,ja A,INTJ NOUN ,ja A ,ja_ja#INTJ A_A#NOUN ,4
pair23,513,B,uh twee gelijke dingetjes aan de rechterkant,04,15,B,15,15,1,twee gelijke dingetjes aan de rechterkant,NUM ADJ NOUN ADP DET NOUN ,twee gelijk dinge aan de rechterkant ,twee_twee#NUM gelijke_gelijk#ADJ dingetjes_dinge#NOUN aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN ,4
pair23,514,B,en uh trapeze aan de bovenkant,04,15,B,15,15,1,en trapeze aan de bovenkant,CCONJ NOUN ADP DET NOUN ,en trapeze aan de bovenkant ,en_en#CCONJ trapeze_trapeze#NOUN aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN ,4
pair23,515,A,nog een staartje aan de onderkant?,04,15,B,15,15,1,nog een staartje aan de onderkant,ADV DET NOUN ADP DET NOUN ,nog een staart aan de onderkant ,nog_nog#ADV een_een#DET staartje_staart#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN ,4
pair23,516,B,ja klein staartje aan de l- aan de linkerkant heel klein stukje,04,15,B,15,15,1,ja klein staartje aan de aan de linkerkant heel klein stukje,INTJ ADJ NOUN ADP DET ADP DET NOUN ADJ ADJ NOUN ,ja klein staart aan de aan de linkerkant heel klein stuk ,ja_ja#INTJ klein_klein#ADJ staartje_staart#NOUN aan_aan#ADP de_de#DET aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN heel_heel#ADJ klein_klein#ADJ stukje_stuk#NOUN ,4
pair23,517,A,oké dan denk ik dat ik hem net een (?) fout heb gedaan #laughs#,04,15,B,15,15,1,oké dan denk ik dat ik hem net een fout heb gedaan,ADJ ADV VERB PRON SCONJ PRON PRON ADV DET NOUN AUX VERB ,oké dan denken ik dat ik hem net een fout hebben doen ,oké_oké#ADJ dan_dan#ADV denk_denken#VERB ik_ik#PRON dat_dat#SCONJ ik_ik#PRON hem_hem#PRON net_net#ADV een_een#DET fout_fout#NOUN heb_hebben#AUX gedaan_doen#VERB ,4
pair23,518,B,#laughs# kan gebeuren,04,15,B,15,15,1,kan gebeuren,AUX VERB ,kunnen gebeuren ,kan_kunnen#AUX gebeuren_gebeuren#VERB ,4
pair23,519,A,uh *15*,04,15,B,15,15,1,vijfteen,NOUN ,vijfteen ,vijfteen_vijfteen#NOUN ,4
pair23,520,A,uh die met die uh swirl dingetje aan de onderkant zeg maar dat uh of die driehoek met die drie dinge-,03,16,A,M,M,1,die met die swirl dingetje aan de onderkant zeg maar dat of die driehoek met die drie,PRON ADP DET ADJ NOUN ADP DET NOUN VERB ADV SCONJ SCONJ DET NOUN ADP DET NUM ,die met die swirl dinge aan de onderkant zeggen maar dat of die driehoek met die drie ,die_die#PRON met_met#ADP die_die#DET swirl_swirl#ADJ dingetje_dinge#NOUN aan_aan#ADP de_de#DET onderkant_onderkant#NOUN zeg_zeggen#VERB maar_maar#ADV dat_dat#SCONJ of_of#SCONJ die_die#DET driehoek_driehoek#NOUN met_met#ADP die_die#DET drie_drie#NUM ,4
pair23,521,B,ja die op het driehoek staat,03,16,A,M,M,1,ja die op het driehoek staat,INTJ PRON ADP DET NOUN VERB ,ja die op het driehoek staan ,ja_ja#INTJ die_die#PRON op_op#ADP het_het#DET driehoek_driehoek#NOUN staat_staan#VERB ,4
pair23,522,A,ja,03,16,A,M,M,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,523,B,ja,03,16,A,M,M,1,ja,INTJ ,ja ,ja_ja#INTJ ,4
pair23,524,B,*M*,03,16,A,M,M,1,M,SYM ,M ,M_M#SYM ,4
pair23,525,B,uh houdt tafel vast,07,1,B,11,11,1,houdt tafel vast,VERB NOUN ADJ ,houden tafel vast ,houdt_houden#VERB tafel_tafel#NOUN vast_vast#ADJ ,5
pair23,526,B,piramide op zijn kop erop,07,1,B,11,11,1,piramide op zijn kop erop,NOUN ADP PRON NOUN ADV ,piramide op zijn kop erop ,piramide_piramide#NOUN op_op#ADP zijn_zijn#PRON kop_kop#NOUN erop_erop#ADV ,5
pair23,527,B,klein staartje achter,07,1,B,11,11,1,klein staartje achter,ADJ NOUN ADP ,klein staart achter ,klein_klein#ADJ staartje_staart#NOUN achter_achter#ADP ,5
pair23,528,A,ja,07,1,B,11,11,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,529,A,uh *11*,07,1,B,11,11,1,elf,NUM ,elf ,elf_elf#NUM ,5
pair23,530,A,uh met (?) aan de voorkant een staaf met in het midden een bolletje en aan de zijkant ook een een uh cirkel,06,2,A,A,A,1,met aan de voorkant een staaf met in het midden een bolletje en aan de zijkant ook een een cirkel,ADP ADP DET NOUN DET NOUN ADP ADP DET NOUN DET NOUN CCONJ ADP DET NOUN ADV DET DET NOUN ,met aan de voorkant een staaf met in het midden een bolle en aan de zijkant ook een een cirkel ,met_met#ADP aan_aan#ADP de_de#DET voorkant_voorkant#NOUN een_een#DET staaf_staaf#NOUN met_met#ADP in_in#ADP het_het#DET midden_midden#NOUN een_een#DET bolletje_bolle#NOUN en_en#CCONJ aan_aan#ADP de_de#DET zijkant_zijkant#NOUN ook_ook#ADV een_een#DET een_een#DET cirkel_cirkel#NOUN ,5
pair23,531,B,#breaths# ja,06,2,A,A,A,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,532,B,*A*,06,2,A,A,A,1,A,NOUN ,A ,A_A#NOUN ,5
pair23,533,B,"um twee lepeltjes, één klein balkje en een heel sierlijk lepeltje",11,3,B,1,1,1,"twee lepeltjes, één klein balkje en een heel sierlijk lepeltje",NUM NOUN PUNCT NUM ADJ NOUN CCONJ DET ADJ ADJ NOUN ,"twee lepelt , één klein balk en een heel sierlijk lepeltje ","twee_twee#NUM lepeltjes_lepelt#NOUN ,_,#PUNCT één_één#NUM klein_klein#ADJ balkje_balk#NOUN en_en#CCONJ een_een#DET heel_heel#ADJ sierlijk_sierlijk#ADJ lepeltje_lepeltje#NOUN ",5
pair23,534,A,#laughs# ja,11,3,B,1,1,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,535,B,neus,11,3,B,1,1,1,neus,NOUN ,neus ,neus_neus#NOUN ,5
pair23,536,A,*1*,11,3,B,1,1,1,een,DET ,een ,een_een#DET ,5
pair23,537,A,uh zo'n dikke staaf aan de achterkant onderkant met twee bollen aan de zijkant,10,4,A,N,N,1,zo'n dikke staaf aan de achterkant onderkant met twee bollen aan de zijkant,DET ADJ NOUN ADP DET ADJ NOUN ADP NUM NOUN ADP DET NOUN ,zo'n dik staaf aan de achterkant onderkant met twee bollen aan de zijkant ,zo'n_zo'n#DET dikke_dik#ADJ staaf_staaf#NOUN aan_aan#ADP de_de#DET achterkant_achterkant#ADJ onderkant_onderkant#NOUN met_met#ADP twee_twee#NUM bollen_bollen#NOUN aan_aan#ADP de_de#DET zijkant_zijkant#NOUN ,5
pair23,538,A,en dat tafeltje aan de achterkant met zo'n uh nog een dingetje eraan zeg maar,10,4,A,N,N,1,en dat tafeltje aan de achterkant met zo'n nog een dingetje eraan zeg maar,CCONJ DET NOUN ADP DET NOUN ADP PRON ADV DET NOUN ADV VERB ADV ,en dat tafel aan de achterkant met zo'n nog een dinge eraan zeggen maar ,en_en#CCONJ dat_dat#DET tafeltje_tafel#NOUN aan_aan#ADP de_de#DET achterkant_achterkant#NOUN met_met#ADP zo'n_zo'n#PRON nog_nog#ADV een_een#DET dingetje_dinge#NOUN eraan_eraan#ADV zeg_zeggen#VERB maar_maar#ADV ,5
pair23,539,A,aan dat tafeltje aan de achterkant,10,4,A,N,N,1,aan dat tafeltje aan de achterkant,ADP DET NOUN ADP DET NOUN ,aan dat tafel aan de achterkant ,aan_aan#ADP dat_dat#DET tafeltje_tafel#NOUN aan_aan#ADP de_de#DET achterkant_achterkant#NOUN ,5
pair23,540,B,ja en een soort vierkant dingetje,10,4,A,N,N,1,ja en een soort vierkant dingetje,INTJ CCONJ DET NOUN ADJ NOUN ,ja en een soort vierkant dinge ,ja_ja#INTJ en_en#CCONJ een_een#DET soort_soort#NOUN vierkant_vierkant#ADJ dingetje_dinge#NOUN ,5
pair23,541,A,ja,10,4,A,N,N,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,542,B,ja,10,4,A,N,N,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,543,B,*N*,10,4,A,N,N,1,N,NOUN ,N ,N_N#NOUN ,5
pair23,544,B,uh cirkel erachter,09,5,B,12,12,1,cirkel erachter,NOUN ADV ,cirkel erachter ,cirkel_cirkel#NOUN erachter_erachter#ADV ,5
pair23,545,B,"uh aan de linkerkant een hele rechte staaf, recht rechtsboven een lepeltje uh erin",09,5,B,12,12,1,"aan de linkerkant een hele rechte staaf, recht rechtsboven een lepeltje erin",ADP DET NOUN DET ADJ ADJ NOUN PUNCT ADJ VERB DET NOUN ADV ,"aan de linkerkant een heel recht staaf , recht rechtsboven een lepel erin ","aan_aan#ADP de_de#DET linkerkant_linkerkant#NOUN een_een#DET hele_heel#ADJ rechte_recht#ADJ staaf_staaf#NOUN ,_,#PUNCT recht_recht#ADJ rechtsboven_rechtsboven#VERB een_een#DET lepeltje_lepel#NOUN erin_erin#ADV ",5
pair23,546,A,ja,09,5,B,12,12,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,547,A,*12*,09,5,B,12,12,1,twaalf,NUM ,twaalf ,twaalf_twaalf#NUM ,5
pair23,548,A,uh twee uh gelijke st- balkjes aan de rechterkant,04,6,A,G,G,1,twee gelijke balkjes aan de rechterkant,NUM ADJ NOUN ADP DET NOUN ,twee gelijk balkjes aan de rechterkant ,twee_twee#NUM gelijke_gelijk#ADJ balkjes_balkjes#NOUN aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN ,5
pair23,549,B,ja ik ga hem zoeken,04,6,A,G,G,1,ja ik ga hem zoeken,INTJ PRON VERB PRON VERB ,ja ik gaan hem zoeken ,ja_ja#INTJ ik_ik#PRON ga_gaan#VERB hem_hem#PRON zoeken_zoeken#VERB ,5
pair23,550,A,aan de bovenkant zo'n uh,04,6,A,G,G,1,aan de bovenkant zo'n,ADP DET NOUN DET ,aan de bovenkant zo'n ,aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN zo'n_zo'n#DET ,5
pair23,551,B,ik weet hem al,04,6,A,G,G,1,ik weet hem al,PRON VERB PRON ADV ,ik weten hem al ,ik_ik#PRON weet_weten#VERB hem_hem#PRON al_al#ADV ,5
pair23,552,B,ja dat is zo'n omged-,04,6,A,G,G,1,ja dat is zo'n,INTJ PRON AUX PRON ,ja dat zijn zo'n ,ja_ja#INTJ dat_dat#PRON is_zijn#AUX zo'n_zo'n#PRON ,5
pair23,553,A,trapeziumpje,04,6,A,G,G,1,trapeziumpje,SYM ,trapeziumpje ,trapeziumpje_trapeziumpje#SYM ,5
pair23,554,B,(?) trapezium,04,6,A,G,G,1,trapezium,NOUN ,trapezium ,trapezium_trapezium#NOUN ,5
pair23,555,B,*G*,04,6,A,G,G,1,G,SYM ,G ,G_G#SYM ,5
pair23,556,B,uh staartjes drie uh,13,7,B,3,3,1,staartjes drie,NOUN NUM ,staart drie ,staartjes_staart#NOUN drie_drie#NUM ,5
pair23,557,A,#laughs# ja,13,7,B,3,3,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,558,A,*3*,13,7,B,3,3,1,drie,NUM ,drie ,drie_drie#NUM ,5
pair23,559,B,#laughs# staartjes drie dat zijn twee woorden #laughs#,13,7,B,3,3,1,staartjes drie dat zijn twee woorden,NOUN NUM PRON PRON NUM NOUN ,staart drie dat zijn twee woord ,staartjes_staart#NOUN drie_drie#NUM dat_dat#PRON zijn_zijn#PRON twee_twee#NUM woorden_woord#NOUN ,5
pair23,560,A,uh dat trape- uh nee dat trompettertje zeg maar aan de zijkant #laughs#,12,8,A,M,M,1,dat nee dat trompettertje zeg maar aan de zijkant,SCONJ INTJ DET NOUN VERB CCONJ ADP DET NOUN ,dat nee dat trompetter zeggen maar aan de zijkant ,dat_dat#SCONJ nee_nee#INTJ dat_dat#DET trompettertje_trompetter#NOUN zeg_zeggen#VERB maar_maar#CCONJ aan_aan#ADP de_de#DET zijkant_zijkant#NOUN ,5
pair23,561,B,ja #laughs# trompetje #laughs#,12,8,A,M,M,1,ja trompetje,INTJ NOUN ,ja trompetje ,ja_ja#INTJ trompetje_trompetje#NOUN ,5
pair23,562,B,*M*,12,8,A,M,M,1,M,SYM ,M ,M_M#SYM ,5
pair23,563,B,"uh loopt naar links, vierkant aan de voorkant",01,9,B,7,7,1,"loopt naar links, vierkant aan de voorkant",VERB ADP ADJ PUNCT ADJ ADP DET NOUN ,"lopen naar links , vierkant aan de voorkant ","loopt_lopen#VERB naar_naar#ADP links_links#ADJ ,_,#PUNCT vierkant_vierkant#ADJ aan_aan#ADP de_de#DET voorkant_voorkant#NOUN ",5
pair23,564,B,met (?) spijker op de kop,01,9,B,7,7,1,met spijker op de kop,ADP NOUN ADP DET NOUN ,met spijker op de kop ,met_met#ADP spijker_spijker#NOUN op_op#ADP de_de#DET kop_kop#NOUN ,5
pair23,565,A,oh ja *7*,01,9,B,7,7,1,ja zeven,INTJ NUM ,ja zeven ,ja_ja#INTJ zeven_zeven#NUM ,5
pair23,566,A,uh driehoek aan de bovenkant met twee van die uh pixeldingetjes eruit,08,10,A,L,L,1,driehoek aan de bovenkant met twee van die pixeldingetjes eruit,NOUN ADP DET NOUN ADP NUM ADP DET NOUN ADV ,driehoek aan de bovenkant met twee van die pixeldinget eruit ,driehoek_driehoek#NOUN aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN met_met#ADP twee_twee#NUM van_van#ADP die_die#DET pixeldingetjes_pixeldinget#NOUN eruit_eruit#ADV ,5
pair23,567,B,ja,08,10,A,L,L,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,568,B,*L*,08,10,A,L,L,1,L,PROPN ,L ,L_L#PROPN ,5
pair23,569,B,uh tafel eromheen,15,11,B,10,10,1,tafel eromheen,NOUN ADV ,tafel eromheen ,tafel_tafel#NOUN eromheen_eromheen#ADV ,5
pair23,570,B,"uh neus naar voren, twee kleine dingetjes erop",15,11,B,10,10,1,"neus naar voren, twee kleine dingetjes erop",NOUN ADP ADV PUNCT NUM ADJ NOUN ADV ,"neus naar voren , twee klein dinge erop ","neus_neus#NOUN naar_naar#ADP voren_voren#ADV ,_,#PUNCT twee_twee#NUM kleine_klein#ADJ dingetjes_dinge#NOUN erop_erop#ADV ",5
pair23,571,A,ja,15,11,B,10,10,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,572,A,*10*,15,11,B,10,10,1,tien,NUM ,tien ,tien_tien#NUM ,5
pair23,573,A,uh lange staaf aan de voorkant met de bol aan de bovenkant en twee van die ar- dunne armpjes aan de zijkant,14,12,A,O,O,1,lange staaf aan de voorkant met de bol aan de bovenkant en twee van die dunne armpjes aan de zijkant,ADJ NOUN ADP DET NOUN ADP DET NOUN ADP DET NOUN CCONJ NUM ADP DET ADJ NOUN ADP DET NOUN ,lang staaf aan de voorkant met de bol aan de bovenkant en twee van die dun armpjes aan de zijkant ,lange_lang#ADJ staaf_staaf#NOUN aan_aan#ADP de_de#DET voorkant_voorkant#NOUN met_met#ADP de_de#DET bol_bol#NOUN aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN en_en#CCONJ twee_twee#NUM van_van#ADP die_die#DET dunne_dun#ADJ armpjes_armpjes#NOUN aan_aan#ADP de_de#DET zijkant_zijkant#NOUN ,5
pair23,574,B,(?) waar ben je,14,12,A,O,O,1,waar ben je,ADV AUX PRON ,waar zijn je ,waar_waar#ADV ben_zijn#AUX je_je#PRON ,5
pair23,575,B,met de bol aan de bovenkant,14,12,A,O,O,1,met de bol aan de bovenkant,ADP DET NOUN ADP DET NOUN ,met de bol aan de bovenkant ,met_met#ADP de_de#DET bol_bol#NOUN aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN ,5
pair23,576,A,ja,14,12,A,O,O,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,577,B,ja,14,12,A,O,O,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,578,B,*O*,14,12,A,O,O,1,O,NOUN ,O ,O_O#NOUN ,5
pair23,579,B,um vierkant balkje die erin gaat,05,13,B,8,8,1,vierkant balkje die erin gaat,ADJ NOUN PRON ADV VERB ,vierkant balk die erin gaan ,vierkant_vierkant#ADJ balkje_balk#NOUN die_die#PRON erin_erin#ADV gaat_gaan#VERB ,5
pair23,580,B,balkje op op top,05,13,B,8,8,1,balkje op op top,NOUN ADP ADP NOUN ,balk op op top ,balkje_balk#NOUN op_op#ADP op_op#ADP top_top#NOUN ,5
pair23,581,B,uh dun armpje aan de rechterkant,05,13,B,8,8,1,dun armpje aan de rechterkant,ADJ NOUN ADP DET NOUN ,dun armp aan de rechterkant ,dun_dun#ADJ armpje_armp#NOUN aan_aan#ADP de_de#DET rechterkant_rechterkant#NOUN ,5
pair23,582,A,ja ik heb hem,05,13,B,8,8,1,ja ik heb hem,INTJ PRON AUX PRON ,ja ik hebben hem ,ja_ja#INTJ ik_ik#PRON heb_hebben#AUX hem_hem#PRON ,5
pair23,583,B,met een vierkant,05,13,B,8,8,1,met een vierkant,ADP DET ADJ ,met een vierkant ,met_met#ADP een_een#DET vierkant_vierkant#ADJ ,5
pair23,584,A,en die dat andere dingetje aan de,05,13,B,8,8,1,en die dat andere dingetje aan de,CCONJ PRON PRON ADJ NOUN ADP DET ,en die dat ander dinge aan de ,en_en#CCONJ die_die#PRON dat_dat#PRON andere_ander#ADJ dingetje_dinge#NOUN aan_aan#ADP de_de#DET ,5
pair23,585,B,ja met dat dingetje ja,05,13,B,8,8,1,ja met dat dingetje ja,INTJ ADP DET NOUN INTJ ,ja met dat dinge ja ,ja_ja#INTJ met_met#ADP dat_dat#DET dingetje_dinge#NOUN ja_ja#INTJ ,5
pair23,586,A,ja,05,13,B,8,8,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,587,A,*8*,05,13,B,8,8,1,acht,NUM ,acht ,acht_acht#NUM ,5
pair23,588,A,um uh aan de bovenkant en aan de linker zijkant hetzelfde figuurtje,16,14,A,E,E,1,aan de bovenkant en aan de linker zijkant hetzelfde figuurtje,ADP DET NOUN CCONJ ADP DET ADJ ADJ ADJ NOUN ,aan de bovenkant en aan de linker zijkant hetzelfde figuurt ,aan_aan#ADP de_de#DET bovenkant_bovenkant#NOUN en_en#CCONJ aan_aan#ADP de_de#DET linker_linker#ADJ zijkant_zijkant#ADJ hetzelfde_hetzelfde#ADJ figuurtje_figuurt#NOUN ,5
pair23,589,B,ja,16,14,A,E,E,1,ja,INTJ ,ja ,ja_ja#INTJ ,5
pair23,590,B,*E*,16,14,A,E,E,1,E,NOUN ,E ,E_E#NOUN ,5
pair23,591,B,uh driehoek staat op driehoek,03,15,B,6,6,1,driehoek staat op driehoek,NOUN VERB ADP NOUN ,driehoek staan op driehoek ,driehoek_driehoek#NOUN staat_staan#VERB op_op#ADP driehoek_driehoek#NOUN ,5
pair23,592,B,gekruld aan de onderkant,03,15,B,6,6,1,gekruld aan de onderkant,VERB ADP DET NOUN ,krulden aan de onderkant ,gekruld_krulden#VERB aan_aan#ADP de_de#DET onderkant_onderkant#NOUN ,5
pair23,593,B,drie uh vierkantjes,03,15,B,6,6,1,drie vierkantjes,NUM NOUN ,drie vierkant ,drie_drie#NUM vierkantjes_vierkant#NOUN ,5
