ID	Num. utterances	Num. tokens	Expression Lexicon Size (ELS)	Expression Variety (EV)	Expression Repetition (ER)	Voc. Overlap	ENTR	L	LMAX
pair20_05_tsv	57.0	484.0	59.0	0.12190082644628099	0.4318181818181818	0.304635761589404	0.9132585222821249	1.2735042735042734	3.0
pair20_11_tsv	23.0	184.0	31.0	0.16847826086956522	0.32608695652173914	0.34328358208955223	1.3000410938781766	1.52	6.0
pair08_10_tsv	49.0	339.0	42.0	0.12389380530973451	0.3834808259587021	0.25225225225225223	1.1369736824835024	1.3733333333333333	4.0
051052_10_tsv	46.0	341.0	48.0	0.14076246334310852	0.4398826979472141	0.33653846153846156	0.9367308989851555	1.2727272727272727	3.0
pair08_04_tsv	48.0	300.0	27.0	0.09	0.29	0.17	1.5709702181464678	1.7586206896551724	8.0
037038_10_tsv	38.0	295.0	36.0	0.12203389830508475	0.3525423728813559	0.30612244897959184	0.9567125782491471	1.282258064516129	3.0
107108_10_tsv	37.0	255.0	38.0	0.14901960784313725	0.4627450980392157	0.3404255319148936	0.9506609554094985	1.2892561983471074	3.0
051052_14_tsv	41.0	227.0	31.0	0.13656387665198239	0.36123348017621143	0.3372093023255814	0.6777252682137003	1.1982758620689655	5.0
025026_13_tsv	21.0	190.0	24.0	0.12631578947368421	0.32105263157894737	0.2753623188405797	1.117656214417476	1.3717948717948718	3.0
pair08_14_tsv	39.0	188.0	24.0	0.1276595744680851	0.35106382978723405	0.25675675675675674	1.0007002254401343	1.3048780487804879	3.0
107108_14_tsv	35.0	314.0	44.0	0.14012738853503184	0.4140127388535032	0.2920353982300885	1.1257511212042934	1.3611111111111112	4.0
037038_14_tsv	31.0	213.0	34.0	0.1596244131455399	0.38028169014084506	0.32098765432098764	1.1989405435926288	1.4583333333333333	3.0
009010_10_tsv	28.0	139.0	17.0	0.1223021582733813	0.4316546762589928	0.2631578947368421	1.0034793133446127	1.3064516129032258	3.0
pair20_15_tsv	39.0	220.0	33.0	0.15	0.41363636363636364	0.27848101265822783	1.2902875567925043	1.4943820224719102	3.0
pair20_01_tsv	20.0	161.0	21.0	0.13043478260869565	0.4472049689440994	0.32075471698113206	1.1634799925357402	1.4848484848484849	6.0
003004_16_tsv	72.0	450.0	55.0	0.12222222222222222	0.4822222222222222	0.3028169014084507	0.8298952154114032	1.2242152466367713	3.0
141142_13_tsv	29.0	147.0	20.0	0.1360544217687075	0.48299319727891155	0.32727272727272727	1.0748252138293315	1.3636363636363635	3.0
101102_6_tsv	27.0	117.0	16.0	0.13675213675213677	0.2564102564102564	0.208955223880597	1.0797374117849925	1.368421052631579	4.0
pair18_11_tsv	30.0	157.0	22.0	0.14012738853503184	0.3503184713375796	0.2647058823529412	1.1708574968463454	1.3934426229508197	4.0
047048_9_tsv	34.0	126.0	20.0	0.15873015873015872	0.3492063492063492	0.26153846153846155	0.6292492238560345	1.1578947368421053	2.0
065066_7_tsv	24.0	87.0	12.0	0.13793103448275862	0.4827586206896552	0.3055555555555556	1.2532256180852692	1.6571428571428573	5.0
053054_5_tsv	33.0	164.0	25.0	0.1524390243902439	0.4451219512195122	0.3492063492063492	1.0023980598902507	1.3255813953488371	3.0
pair18_05_tsv	52.0	363.0	46.0	0.12672176308539945	0.4022038567493113	0.2807017543859649	1.406927133174183	1.589928057553957	7.0
135136_14_tsv	19.0	119.0	21.0	0.17647058823529413	0.44537815126050423	0.3404255319148936	1.5625640265675305	1.7254901960784315	5.0
005006_14_tsv	18.0	123.0	18.0	0.14634146341463414	0.43902439024390244	0.3469387755102041	1.4244681771437897	1.607843137254902	4.0
pair11_09_tsv	33.0	172.0	18.0	0.10465116279069768	0.436046511627907	0.2222222222222222	1.271629583105371	1.476923076923077	3.0
017018_13_tsv	16.0	105.0	14.0	0.13333333333333333	0.3238095238095238	0.24528301886792453	1.3590990012374453	1.7941176470588236	3.0
057058_2_tsv	36.0	210.0	29.0	0.1380952380952381	0.4380952380952381	0.3048780487804878	0.9403059965110218	1.2772277227722773	3.0
127128_13_tsv	23.0	99.0	7.0	0.0707070707070707	0.29292929292929293	0.17391304347826086	0.869137580612638	1.2903225806451613	2.0
pair16_14_tsv	50.0	259.0	36.0	0.138996138996139	0.46332046332046334	0.3157894736842105	0.9691553119560685	1.2913385826771653	3.0
003004_6_tsv	20.0	112.0	13.0	0.11607142857142858	0.26785714285714285	0.2	0.5185697317883058	1.1162790697674418	2.0
035036_4_tsv	20.0	124.0	25.0	0.20161290322580644	0.5161290322580645	0.4523809523809524	2.2381913991293083	2.369565217391304	7.0
007008_1_tsv	40.0	192.0	25.0	0.13020833333333334	0.4479166666666667	0.2692307692307692	0.9057340678078258	1.2584269662921348	3.0
021022_1_tsv	20.0	247.0	42.0	0.1700404858299595	0.3967611336032389	0.323943661971831	1.9037512937644914	2.0208333333333335	5.0
pair14_05_tsv	67.0	434.0	59.0	0.1359447004608295	0.41705069124423966	0.3387096774193548	1.0767097291882084	1.3383838383838385	4.0
039040_13_tsv	20.0	112.0	14.0	0.125	0.4642857142857143	0.2222222222222222	1.6736884322120487	1.7692307692307692	4.0
pair14_11_tsv	30.0	196.0	31.0	0.15816326530612246	0.46938775510204084	0.39344262295081966	1.2670016870144043	1.4787234042553192	3.0
123124_1_tsv	34.0	177.0	23.0	0.12994350282485875	0.4519774011299435	0.2923076923076923	1.335385729166465	1.5125	4.0
127128_6_tsv	43.0	323.0	42.0	0.13003095975232198	0.43034055727554177	0.3157894736842105	1.190577727026365	1.4589041095890412	3.0
081082_7_tsv	28.0	150.0	28.0	0.18666666666666668	0.46	0.34782608695652173	1.9479851450712997	2.0508474576271185	5.0
pair04_14_tsv	38.0	241.0	37.0	0.15352697095435686	0.35684647302904565	0.29545454545454547	0.9774507822511853	1.309090909090909	5.0
pair22_10_tsv	37.0	195.0	33.0	0.16923076923076924	0.39487179487179486	0.3108108108108108	1.1147708160622274	1.3956043956043955	6.0
097098_13_tsv	37.0	214.0	21.0	0.09813084112149532	0.4252336448598131	0.24675324675324675	0.7432378704171971	1.1894736842105262	3.0
pair22_04_tsv	59.0	330.0	43.0	0.1303030303030303	0.43333333333333335	0.2653061224489796	1.620791201934254	1.6830985915492958	5.0
pair22_05_tsv	57.0	344.0	58.0	0.1686046511627907	0.48255813953488375	0.41379310344827586	1.6903624672355535	1.78343949044586	5.0
097098_12_tsv	33.0	213.0	28.0	0.13145539906103287	0.38497652582159625	0.23255813953488372	1.0047921259577444	1.315217391304348	3.0
pair22_11_tsv	36.0	238.0	33.0	0.13865546218487396	0.5462184873949579	0.36363636363636365	1.8097110313395786	1.8762886597938144	5.0
pair04_01_tsv	21.0	195.0	28.0	0.14358974358974358	0.46153846153846156	0.3709677419354839	1.840515437549099	2.0277777777777777	9.0
pair04_15_tsv	32.0	253.0	27.0	0.1067193675889328	0.3438735177865613	0.23469387755102042	0.6409831728611071	1.1538461538461537	3.0
081082_6_tsv	21.0	101.0	14.0	0.13861386138613863	0.36633663366336633	0.2553191489361702	1.0969880637381755	1.4166666666666667	4.0
127128_7_tsv	41.0	223.0	22.0	0.09865470852017937	0.4170403587443946	0.21176470588235294	1.1621459222795905	1.3804347826086956	4.0
pair14_10_tsv	41.0	240.0	32.0	0.13333333333333333	0.4041666666666667	0.2716049382716049	1.4255592716604961	1.5824175824175823	4.0
pair14_04_tsv	43.0	291.0	46.0	0.15807560137457044	0.4948453608247423	0.3695652173913043	1.3744233054401949	1.5220588235294117	5.0
039040_12_tsv	21.0	136.0	16.0	0.11764705882352941	0.3382352941176471	0.21666666666666667	0.9353400851297832	1.2727272727272727	3.0
145146_1_tsv	28.0	154.0	27.0	0.17532467532467533	0.45454545454545453	0.4090909090909091	1.3142287889494622	1.4936708860759493	4.0
035036_5_tsv	24.0	150.0	23.0	0.15333333333333332	0.32666666666666666	0.28125	1.2853214156462731	1.490909090909091	3.0
003004_7_tsv	35.0	230.0	24.0	0.10434782608695652	0.391304347826087	0.26744186046511625	0.8153403070621642	1.2903225806451613	7.0
pair16_15_tsv	36.0	257.0	37.0	0.14396887159533073	0.3229571984435798	0.26595744680851063	1.3013800117987266	1.5098039215686274	6.0
017018_12_tsv	31.0	252.0	35.0	0.1388888888888889	0.4722222222222222	0.33695652173913043	1.2120913978346726	1.4210526315789473	4.0
pair11_08_tsv	57.0	465.0	49.0	0.1053763440860215	0.4838709677419355	0.2734375	1.203802555031862	1.4251207729468598	4.0
127128_12_tsv	37.0	225.0	36.0	0.16	0.49333333333333335	0.3918918918918919	1.1529845211445024	1.3982300884955752	3.0
pair16_01_tsv	38.0	226.0	33.0	0.14601769911504425	0.42920353982300885	0.2967032967032967	1.0893558979102798	1.3541666666666667	3.0
057058_3_tsv	22.0	107.0	17.0	0.1588785046728972	0.38317757009345793	0.3111111111111111	1.0154312795575997	1.32	3.0
135136_15_tsv	21.0	144.0	27.0	0.1875	0.4652777777777778	0.43548387096774194	1.3437434544492606	1.578125	4.0
pair18_04_tsv	28.0	174.0	30.0	0.1724137931034483	0.39655172413793105	0.3064516129032258	1.6997305168940144	1.8461538461538463	6.0
053054_4_tsv	32.0	217.0	37.0	0.17050691244239632	0.4423963133640553	0.38235294117647056	1.3762923131519988	1.5192307692307692	4.0
065066_6_tsv	37.0	113.0	16.0	0.1415929203539823	0.39823008849557523	0.2545454545454545	0.5983474220910422	1.1454545454545455	2.0
005006_15_tsv	21.0	180.0	27.0	0.15	0.37777777777777777	0.3026315789473684	0.7024665512903903	1.1904761904761905	2.0
109110_1_tsv	31.0	200.0	24.0	0.12	0.41	0.24675324675324675	1.120996436278996	1.451219512195122	4.0
101102_7_tsv	17.0	94.0	14.0	0.14893617021276595	0.3404255319148936	0.28205128205128205	1.9296773192933234	2.185185185185185	5.0
141142_12_tsv	30.0	179.0	18.0	0.1005586592178771	0.3407821229050279	0.19117647058823528	0.7146532448524052	1.2727272727272727	6.0
047048_8_tsv	45.0	273.0	49.0	0.1794871794871795	0.46886446886446886	0.38095238095238093	1.5633389529027586	1.648	5.0
pair18_10_tsv	24.0	151.0	20.0	0.13245033112582782	0.40397350993377484	0.3	1.3906811006979505	1.5245901639344261	4.0
pair20_14_tsv	26.0	226.0	32.0	0.1415929203539823	0.4469026548672566	0.30120481927710846	1.1042007713477315	1.4141414141414141	5.0
009010_11_tsv	31.0	170.0	23.0	0.13529411764705881	0.45294117647058824	0.3387096774193548	0.7305512518035125	1.186046511627907	3.0
107108_15_tsv	31.0	241.0	27.0	0.11203319502074689	0.36929460580912865	0.25	0.7979519684655731	1.2417582417582418	2.0
037038_15_tsv	22.0	137.0	22.0	0.16058394160583941	0.31386861313868614	0.28	1.7411267844470188	1.9069767441860466	6.0
025026_12_tsv	19.0	135.0	17.0	0.1259259259259259	0.42962962962962964	0.24193548387096775	0.9042326000115626	1.2580645161290323	3.0
pair08_15_tsv	43.0	250.0	20.0	0.08	0.312	0.17525773195876287	0.6531791627726858	1.1555555555555554	3.0
pair08_01_tsv	31.0	165.0	23.0	0.1393939393939394	0.5696969696969697	0.44	1.2955065567030244	1.5432098765432098	4.0
051052_15_tsv	28.0	193.0	34.0	0.17616580310880828	0.48186528497409326	0.38333333333333336	1.424365037275299	1.5604395604395604	4.0
025026_10_tsv	29.0	271.0	39.0	0.14391143911439114	0.41697416974169743	0.31521739130434784	1.2686794699537272	1.4754098360655739	3.0
pair08_03_tsv	27.0	120.0	16.0	0.13333333333333333	0.4083333333333333	0.2549019607843137	0.9810204637350266	1.34	4.0
009010_13_tsv	28.0	152.0	20.0	0.13157894736842105	0.34210526315789475	0.27419354838709675	0.9747342298362023	1.328358208955224	4.0
003004_15_tsv	40.0	253.0	30.0	0.11857707509881422	0.391304347826087	0.2631578947368421	0.9077623692118829	1.271186440677966	3.0
pair20_02_tsv	20.0	112.0	16.0	0.14285714285714285	0.49107142857142855	0.375	1.0676898236494567	1.3571428571428572	3.0
pair20_16_tsv	24.0	200.0	27.0	0.135	0.435	0.28169014084507044	1.593079723593073	1.8142857142857143	5.0
109110_3_tsv	23.0	171.0	22.0	0.1286549707602339	0.3742690058479532	0.26666666666666666	0.7685510604777195	1.2112676056338028	3.0
065066_4_tsv	44.0	231.0	29.0	0.12554112554112554	0.5021645021645021	0.3188405797101449	1.3512723801129107	1.5	4.0
053054_6_tsv	24.0	199.0	28.0	0.1407035175879397	0.3768844221105528	0.2857142857142857	1.5187778636987077	1.643835616438356	4.0
pair18_06_tsv	18.0	99.0	15.0	0.15151515151515152	0.3333333333333333	0.2653061224489796	1.1522344513156102	1.4210526315789473	4.0
pair18_12_tsv	24.0	139.0	14.0	0.10071942446043165	0.381294964028777	0.23636363636363636	1.4578894028906682	1.6904761904761905	5.0
141142_10_tsv	78.0	545.0	74.0	0.13577981651376148	0.44036697247706424	0.3356643356643357	1.278926402009096	1.4474708171206225	5.0
101102_5_tsv	37.0	217.0	32.0	0.14746543778801843	0.33640552995391704	0.2875	1.5090426295398076	1.7093023255813953	8.0
057058_1_tsv	42.0	192.0	27.0	0.140625	0.4947916666666667	0.36666666666666664	1.0761308110505157	1.351063829787234	3.0
pair16_03_tsv	37.0	162.0	19.0	0.11728395061728394	0.30246913580246915	0.2328767123287671	0.611643984377256	1.144927536231884	3.0
127128_10_tsv	63.0	463.0	63.0	0.13606911447084233	0.5010799136069114	0.33620689655172414	1.1873558962516444	1.4061135371179039	4.0
017018_10_tsv	19.0	186.0	28.0	0.15053763440860216	0.4838709677419355	0.359375	1.3479934713734072	1.5125	4.0
003004_5_tsv	38.0	208.0	31.0	0.14903846153846154	0.4182692307692308	0.2911392405063291	0.971842317112593	1.2903225806451613	3.0
035036_7_tsv	22.0	139.0	26.0	0.18705035971223022	0.4316546762589928	0.3389830508474576	1.3425270865021637	1.5238095238095237	5.0
017018_9_tsv	35.0	294.0	44.0	0.14965986394557823	0.3979591836734694	0.31683168316831684	1.6945248824226273	1.8275862068965518	6.0
007008_2_tsv	31.0	130.0	17.0	0.13076923076923078	0.4461538461538462	0.32	1.1706463440108585	1.4210526315789473	3.0
145146_3_tsv	36.0	160.0	21.0	0.13125	0.3625	0.23880597014925373	1.1757890803887274	1.4029850746268657	4.0
021022_2_tsv	25.0	247.0	39.0	0.15789473684210525	0.4534412955465587	0.3026315789473684	1.4894436993070126	1.5849056603773586	5.0
pair14_12_tsv	47.0	251.0	31.0	0.12350597609561753	0.47808764940239046	0.2962962962962963	1.2247524879428828	1.4424778761061947	3.0
039040_10_tsv	35.0	221.0	31.0	0.14027149321266968	0.3031674208144796	0.27956989247311825	0.7371156507378442	1.1862745098039216	3.0
pair14_06_tsv	41.0	285.0	47.0	0.1649122807017544	0.4631578947368421	0.4	1.037652638857137	1.3154362416107384	4.0
123124_2_tsv	22.0	131.0	21.0	0.16030534351145037	0.44274809160305345	0.37037037037037035	0.9510864799233876	1.3870967741935485	7.0
127128_5_tsv	42.0	286.0	44.0	0.15384615384615385	0.42657342657342656	0.38636363636363635	1.0814164207992945	1.3546099290780143	5.0
081082_4_tsv	21.0	176.0	29.0	0.16477272727272727	0.4659090909090909	0.4166666666666667	1.7747656145280861	1.9852941176470589	6.0
pair04_03_tsv	27.0	207.0	29.0	0.14009661835748793	0.357487922705314	0.3108108108108108	1.4525636597953322	1.5657894736842106	5.0
pair22_07_tsv	43.0	208.0	30.0	0.14423076923076922	0.4375	0.3424657534246575	1.5784811693931582	1.6506024096385543	5.0
pair22_13_tsv	34.0	164.0	21.0	0.12804878048780488	0.4695121951219512	0.24074074074074073	1.3095021914385296	1.492537313432836	4.0
097098_10_tsv	35.0	254.0	30.0	0.11811023622047244	0.4251968503937008	0.25742574257425743	0.9002448724102411	1.3162393162393162	2.0
097098_11_tsv	53.0	383.0	42.0	0.10966057441253264	0.412532637075718	0.2446043165467626	0.9571023728678736	1.286549707602339	3.0
pair22_12_tsv	39.0	241.0	37.0	0.15352697095435686	0.45643153526970953	0.3170731707317073	1.3237711591881722	1.4862385321100917	4.0
pair22_06_tsv	25.0	151.0	23.0	0.152317880794702	0.3973509933774834	0.2830188679245283	1.5979872373754347	1.7118644067796611	4.0
pair04_16_tsv	34.0	283.0	43.0	0.1519434628975265	0.4416961130742049	0.3448275862068966	1.5573532648675004	1.6333333333333333	5.0
pair04_02_tsv	42.0	245.0	38.0	0.15510204081632653	0.46938775510204084	0.36470588235294116	1.046391351368396	1.3360655737704918	5.0
081082_5_tsv	20.0	127.0	17.0	0.13385826771653545	0.3228346456692913	0.2916666666666667	1.3439645338316386	1.54	3.0
127128_4_tsv	37.0	226.0	29.0	0.12831858407079647	0.4424778761061947	0.3466666666666667	1.0582758116456206	1.3391304347826087	4.0
123124_3_tsv	30.0	98.0	14.0	0.14285714285714285	0.3877551020408163	0.2894736842105263	0.9246329720391453	1.2666666666666666	3.0
039040_11_tsv	29.0	142.0	18.0	0.1267605633802817	0.3873239436619718	0.2857142857142857	0.37505140642401236	1.0724637681159421	2.0
pair14_07_tsv	32.0	141.0	20.0	0.14184397163120568	0.3900709219858156	0.24528301886792453	1.5890155211806525	1.7115384615384615	4.0
pair14_13_tsv	35.0	202.0	21.0	0.10396039603960396	0.4752475247524752	0.25	1.5604917571151762	1.6849315068493151	4.0
021022_3_tsv	22.0	161.0	23.0	0.14285714285714285	0.37888198757763975	0.2923076923076923	1.3454079647210304	1.5692307692307692	3.0
145146_2_tsv	31.0	134.0	18.0	0.13432835820895522	0.44029850746268656	0.35555555555555557	1.1518384134835815	1.4666666666666666	4.0
007008_3_tsv	31.0	149.0	20.0	0.1342281879194631	0.3691275167785235	0.3333333333333333	0.8346464646189742	1.2258064516129032	3.0
017018_8_tsv	28.0	192.0	23.0	0.11979166666666667	0.4375	0.2857142857142857	1.169026338279753	1.3928571428571428	4.0
035036_6_tsv	23.0	129.0	17.0	0.13178294573643412	0.31007751937984496	0.23214285714285715	1.1656513632681518	1.462962962962963	3.0
003004_4_tsv	39.0	184.0	22.0	0.11956521739130435	0.3532608695652174	0.2375	1.06919299089083	1.3428571428571427	3.0
127128_11_tsv	45.0	365.0	46.0	0.12602739726027398	0.4191780821917808	0.3142857142857143	1.2422933839861559	1.453416149068323	7.0
pair16_02_tsv	47.0	215.0	23.0	0.10697674418604651	0.30697674418604654	0.1919191919191919	0.5665095065529053	1.1333333333333333	2.0
017018_11_tsv	29.0	156.0	22.0	0.14102564102564102	0.4166666666666667	0.296875	1.090652803252992	1.4090909090909092	4.0
pair16_16_tsv	53.0	300.0	37.0	0.12333333333333334	0.4266666666666667	0.27927927927927926	0.8369513687162552	1.2269503546099292	3.0
pair18_13_tsv	26.0	165.0	28.0	0.1696969696969697	0.42424242424242425	0.32	1.7024924553982113	1.9508196721311475	6.0
101102_4_tsv	24.0	163.0	24.0	0.147239263803681	0.3558282208588957	0.3090909090909091	1.5198391430437925	1.6818181818181819	5.0
141142_11_tsv	33.0	212.0	29.0	0.13679245283018868	0.4009433962264151	0.29411764705882354	1.2538812543106403	1.4565217391304348	4.0
005006_16_tsv	20.0	147.0	21.0	0.14285714285714285	0.3673469387755102	0.29508196721311475	1.2877715331974973	1.4912280701754386	3.0
109110_2_tsv	30.0	221.0	33.0	0.1493212669683258	0.4072398190045249	0.3333333333333333	1.2006140631812632	1.4509803921568627	4.0
pair18_07_tsv	26.0	224.0	25.0	0.11160714285714286	0.35714285714285715	0.3013698630136986	1.1635978371218683	1.4382022471910112	3.0
135136_16_tsv	30.0	267.0	41.0	0.15355805243445692	0.4868913857677903	0.3684210526315789	1.6382530869147645	1.7064220183486238	5.0
053054_7_tsv	30.0	129.0	16.0	0.12403100775193798	0.3023255813953488	0.2459016393442623	1.0279797517015115	1.3265306122448979	3.0
065066_5_tsv	29.0	146.0	21.0	0.14383561643835616	0.3356164383561644	0.2542372881355932	1.1688683883663507	1.403225806451613	3.0
003004_14_tsv	28.0	174.0	25.0	0.14367816091954022	0.367816091954023	0.2602739726027397	1.3019818522783413	1.4929577464788732	5.0
pair20_03_tsv	20.0	139.0	18.0	0.12949640287769784	0.30935251798561153	0.21818181818181817	1.2724417442814615	1.46	4.0
009010_12_tsv	27.0	184.0	28.0	0.15217391304347827	0.42934782608695654	0.28169014084507044	1.0662961410549867	1.3604651162790697	4.0
037038_16_tsv	39.0	263.0	46.0	0.17490494296577946	0.4068441064638783	0.3695652173913043	1.3030130965706281	1.4651162790697674	5.0
107108_16_tsv	34.0	273.0	38.0	0.1391941391941392	0.4175824175824176	0.3229166666666667	1.146168329937132	1.3934426229508197	3.0
pair08_02_tsv	36.0	188.0	19.0	0.10106382978723404	0.3723404255319149	0.208955223880597	1.3272442160747566	1.6029411764705883	4.0
051052_16_tsv	36.0	245.0	35.0	0.14285714285714285	0.34285714285714286	0.3103448275862069	1.310435706578795	1.4711538461538463	5.0
pair08_16_tsv	51.0	295.0	31.0	0.10508474576271186	0.39661016949152544	0.2604166666666667	0.9369440541037665	1.2923076923076924	3.0
025026_11_tsv	18.0	192.0	29.0	0.15104166666666666	0.4739583333333333	0.38235294117647056	1.0048653469588937	1.316326530612245	3.0
143144_16_tsv	35.0	212.0	26.0	0.12264150943396226	0.4386792452830189	0.30120481927710846	0.6500224216483541	1.1666666666666667	2.0
047048_14_tsv	34.0	149.0	21.0	0.14093959731543623	0.3691275167785235	0.2698412698412698	0.8798722032679779	1.2985074626865671	5.0
055056_13_tsv	33.0	152.0	15.0	0.09868421052631579	0.2565789473684211	0.1728395061728395	0.8366407419411672	1.2666666666666666	2.0
021022_14_tsv	25.0	220.0	34.0	0.15454545454545454	0.41363636363636364	0.3150684931506849	1.4980918875109168	1.6222222222222222	4.0
047048_6_tsv	31.0	132.0	18.0	0.13636363636363635	0.3712121212121212	0.22388059701492538	0.5991606201719379	1.1428571428571428	3.0
053054_11_tsv	36.0	271.0	35.0	0.12915129151291513	0.4870848708487085	0.28735632183908044	1.3791815596757255	1.5254237288135593	4.0
101102_9_tsv	44.0	256.0	32.0	0.125	0.4140625	0.32098765432098764	1.2772382844715326	1.4824561403508771	4.0
019020_13_tsv	22.0	204.0	29.0	0.14215686274509803	0.47549019607843135	0.31343283582089554	1.1344339892549222	1.4193548387096775	3.0
065066_8_tsv	38.0	154.0	17.0	0.11038961038961038	0.3961038961038961	0.2542372881355932	0.8159768965479848	1.2769230769230768	3.0
pair11_06_tsv	66.0	410.0	47.0	0.11463414634146342	0.4585365853658537	0.3135593220338983	0.99351290242217	1.3080568720379147	3.0
pair11_12_tsv	30.0	154.0	17.0	0.11038961038961038	0.34415584415584416	0.19672131147540983	1.1170949925429108	1.3703703703703705	3.0
075076_3_tsv	20.0	86.0	10.0	0.11627906976744186	0.4186046511627907	0.22727272727272727	0.9596868937742169	1.3823529411764706	2.0
043044_1_tsv	23.0	123.0	17.0	0.13821138211382114	0.4065040650406504	0.27450980392156865	0.9569960156058512	1.2881355932203389	3.0
017018_5_tsv	21.0	173.0	21.0	0.12138728323699421	0.36416184971098264	0.2465753424657534	1.3021960236016765	1.5344827586206897	5.0
003004_9_tsv	70.0	398.0	62.0	0.15577889447236182	0.4824120603015075	0.36	1.162832116514556	1.412621359223301	3.0
067068_13_tsv	22.0	119.0	19.0	0.15966386554621848	0.35294117647058826	0.32142857142857145	1.1771245697587873	1.4	4.0
141142_1_tsv	37.0	185.0	23.0	0.12432432432432433	0.41081081081081083	0.30303030303030304	0.7391330208849962	1.1868131868131868	3.0
145146_14_tsv	70.0	394.0	63.0	0.1598984771573604	0.5583756345177665	0.39473684210526316	0.9635629154837738	1.2882882882882882	4.0
075076_14_tsv	28.0	162.0	22.0	0.13580246913580246	0.46296296296296297	0.2982456140350877	1.344250254159654	1.5571428571428572	3.0
131132_13_tsv	24.0	141.0	19.0	0.1347517730496454	0.425531914893617	0.2923076923076923	1.058667443364256	1.3508771929824561	3.0
013014_2_tsv	49.0	232.0	35.0	0.15086206896551724	0.5086206896551724	0.35802469135802467	1.3871904558349664	1.5841584158415842	5.0
pair13_03_tsv	46.0	340.0	45.0	0.1323529411764706	0.4	0.3333333333333333	1.0447336965441034	1.3533333333333333	3.0
119120_1_tsv	34.0	92.0	11.0	0.11956521739130435	0.40217391304347827	0.325	0.7883699704399463	1.3783783783783783	4.0
137138_2_tsv	18.0	76.0	10.0	0.13157894736842105	0.42105263157894735	0.3333333333333333	1.2994835734949233	1.6071428571428572	5.0
127128_9_tsv	67.0	411.0	67.0	0.1630170316301703	0.4282238442822384	0.3983739837398374	0.9944630650066293	1.3177966101694916	4.0
081082_8_tsv	33.0	235.0	35.0	0.14893617021276595	0.37872340425531914	0.39436619718309857	1.0628240894375856	1.3559322033898304	5.0
081082_13_tsv	17.0	113.0	21.0	0.18584070796460178	0.4424778761061947	0.39473684210526316	1.6309826076665428	1.7826086956521738	5.0
081082_12_tsv	21.0	125.0	21.0	0.168	0.416	0.32075471698113206	1.081056042907516	1.3703703703703705	3.0
081082_9_tsv	68.0	443.0	74.0	0.1670428893905192	0.5259593679458239	0.45045045045045046	1.1410019554219994	1.388	3.0
069070_1_tsv	26.0	162.0	31.0	0.19135802469135801	0.5123456790123457	0.5111111111111111	1.7877840974324573	1.8888888888888888	7.0
127128_8_tsv	39.0	378.0	53.0	0.1402116402116402	0.48148148148148145	0.32142857142857145	1.243076420192005	1.4294117647058824	5.0
137138_3_tsv	26.0	139.0	12.0	0.08633093525179857	0.3237410071942446	0.2033898305084746	0.6051865766334206	1.1481481481481481	2.0
pair13_16_tsv	47.0	400.0	48.0	0.12	0.34	0.32142857142857145	1.2343398643116474	1.4310344827586208	4.0
pair13_02_tsv	33.0	126.0	12.0	0.09523809523809523	0.2777777777777778	0.21052631578947367	0.6646953053493417	1.1730769230769231	2.0
025026_1_tsv	15.0	183.0	31.0	0.16939890710382513	0.5027322404371585	0.39215686274509803	1.7459065414734734	1.8795180722891567	4.0
013014_3_tsv	40.0	342.0	33.0	0.09649122807017543	0.3888888888888889	0.21495327102803738	1.0379282882529528	1.3170731707317074	4.0
131132_12_tsv	35.0	168.0	19.0	0.1130952380952381	0.47023809523809523	0.2711864406779661	0.6321302781219706	1.1590909090909092	2.0
145146_15_tsv	46.0	213.0	27.0	0.1267605633802817	0.3755868544600939	0.2361111111111111	1.2125380657112415	1.4111111111111112	4.0
075076_15_tsv	33.0	169.0	29.0	0.17159763313609466	0.4378698224852071	0.4032258064516129	1.4277083230843148	1.64	5.0
067068_12_tsv	29.0	165.0	19.0	0.11515151515151516	0.30303030303030304	0.2	0.958682507511913	1.3333333333333333	4.0
003004_8_tsv	40.0	220.0	29.0	0.1318181818181818	0.4318181818181818	0.3108108108108108	1.3204272434464814	1.4767441860465116	4.0
017018_4_tsv	23.0	175.0	23.0	0.13142857142857142	0.44571428571428573	0.2972972972972973	1.22562245301142	1.52	4.0
pair11_13_tsv	23.0	99.0	9.0	0.09090909090909091	0.42424242424242425	0.23684210526315788	1.7869930631978608	1.9310344827586208	4.0
075076_2_tsv	27.0	125.0	16.0	0.128	0.344	0.2708333333333333	1.153398942778747	1.46	4.0
pair11_07_tsv	37.0	176.0	22.0	0.125	0.45454545454545453	0.2328767123287671	1.2254788127704381	1.445945945945946	3.0
065066_9_tsv	74.0	408.0	55.0	0.13480392156862744	0.5294117647058824	0.38738738738738737	0.8171974020188204	1.2165898617511521	4.0
053054_10_tsv	26.0	160.0	18.0	0.1125	0.35625	0.29508196721311475	1.27470687691052	1.5272727272727273	3.0
047048_7_tsv	26.0	116.0	16.0	0.13793103448275862	0.3103448275862069	0.27906976744186046	1.1770225546116342	1.5	4.0
019020_12_tsv	33.0	319.0	39.0	0.12225705329153605	0.31974921630094044	0.23636363636363636	1.1447840347347815	1.4724409448818898	7.0
101102_8_tsv	33.0	193.0	20.0	0.10362694300518134	0.3160621761658031	0.21333333333333335	1.032235880716021	1.3974358974358974	3.0
